id,income,location
12238,82500.0,POINT (-83.02395702909448 39.98326894120575)
12239,82500.0,POINT (-83.02323075598287 39.975029028786786)
12240,82500.0,POINT (-83.03816693979446 39.99072690718507)
12241,82500.0,POINT (-83.03560845628141 39.99082506633556)
12242,82500.0,POINT (-83.0344025022073 39.98606133294078)
12243,82500.0,POINT (-83.03332420851666 39.98842640468895)
12244,87500.0,POINT (-83.02855780703874 39.98782314738327)
12245,87500.0,POINT (-83.0220565669094 39.98578564406752)
12246,87500.0,POINT (-83.03516044886698 39.992732726485016)
12247,87500.0,POINT (-83.04007700104728 39.99032802116738)
12248,87500.0,POINT (-83.0293671399123 39.9885634291918)
12249,87500.0,POINT (-83.02435375412445 39.98457803578377)
12250,87500.0,POINT (-83.02361968038757 39.97950198919798)
12251,92500.0,POINT (-83.03669423565876 39.99117329709346)
12252,92500.0,POINT (-83.03103340898448 39.98765074584818)
12253,92500.0,POINT (-83.02315053173795 39.97706641174672)
12254,92500.0,POINT (-83.02491505446149 39.989983172814604)
12255,92500.0,POINT (-83.02160276428451 39.98550389998539)
12256,92500.0,POINT (-83.0210933018079 39.97520484256621)
12257,92500.0,POINT (-83.02851989952954 39.98472598379479)
12258,97500.0,POINT (-83.03763641669302 39.984761140567805)
12259,97500.0,POINT (-83.02931392625574 39.984690174475595)
12260,97500.0,POINT (-83.02938108702456 39.99088789446791)
12261,97500.0,POINT (-83.02414358826302 39.983140026914896)
12262,97500.0,POINT (-83.030043298459 39.991828000866626)
12263,97500.0,POINT (-83.02593891417462 39.98344346602093)
12264,102500.0,POINT (-83.03447907124212 39.98635858934888)
12265,102500.0,POINT (-83.02962601211178 39.99004035704832)
12266,102500.0,POINT (-83.02775866393918 39.98526939322169)
12267,102500.0,POINT (-83.02946733464847 39.98627003820603)
12268,102500.0,POINT (-83.04013694481746 39.988954830058645)
12269,107500.0,POINT (-83.02200275688067 39.982864686121964)
12270,107500.0,POINT (-83.03369239110843 39.989769932459296)
12271,107500.0,POINT (-83.03110107518795 39.9901956574081)
12272,107500.0,POINT (-83.02945580869498 39.986783721626075)
12273,107500.0,POINT (-83.03126241078942 39.9891945873436)
12274,112500.0,POINT (-83.02951943405493 39.989432140077845)
12275,112500.0,POINT (-83.02548713862035 39.987259426495214)
12276,112500.0,POINT (-83.02326749573442 39.98596629538727)
12277,112500.0,POINT (-83.03178814207189 39.98879090912167)
12278,117500.0,POINT (-83.03285931757391 39.98659432263497)
12279,117500.0,POINT (-83.02981622914984 39.989485980625766)
12280,117500.0,POINT (-83.03081560205149 39.984301930681895)
12281,117500.0,POINT (-83.03006959951209 39.98442890732875)
12282,122500.0,POINT (-83.02300805022804 39.984048705352876)
12283,122500.0,POINT (-83.02581357477943 39.988301129174246)
12284,122500.0,POINT (-83.03930351559634 39.9921916319402)
12285,127500.0,POINT (-83.0297858276879 39.99202290189014)
12286,127500.0,POINT (-83.03995822069996 39.99210326955593)
12287,127500.0,POINT (-83.03862747459108 39.98800758175406)
12288,132500.0,POINT (-83.03198955472277 39.991370685439804)
12289,132500.0,POINT (-83.02207829836742 39.976904612207356)
12290,137500.0,POINT (-83.0298876890963 39.988158727820874)
12291,137500.0,POINT (-83.0216004107371 39.981332863036556)
12292,142500.0,POINT (-83.02368603657204 39.97723463532123)
12293,147500.0,POINT (-83.03237970876943 39.9906641437334)
12294,152500.0,POINT (-83.02597925405051 39.983806787059535)
12295,2500.0,POINT (-83.05001625965625 39.98555639834551)
12296,2500.0,POINT (-83.05163789813295 39.98798332528086)
12297,2500.0,POINT (-83.04558658036511 39.99125350620665)
12298,2500.0,POINT (-83.0415296562273 39.98774261204198)
12299,7500.0,POINT (-83.04430267383366 39.99028639334211)
12300,7500.0,POINT (-83.04175428319748 39.98960897635804)
12301,7500.0,POINT (-83.04226275762652 39.99256574730047)
12302,7500.0,POINT (-83.04988481782154 39.985009307360876)
12303,12500.0,POINT (-83.04398277090338 39.99134442759202)
12304,12500.0,POINT (-83.05461598755117 39.99221381061214)
12305,12500.0,POINT (-83.04538659123135 39.99047525490595)
12306,12500.0,POINT (-83.05409010718674 39.98938888117332)
12307,12500.0,POINT (-83.04716227180741 39.98764063459154)
12308,17500.0,POINT (-83.0536038250182 39.99068406946793)
12309,17500.0,POINT (-83.03979580456938 39.98463310729197)
12310,17500.0,POINT (-83.05457524522156 39.99078514787276)
12311,17500.0,POINT (-83.05036901239114 39.987488762849054)
12312,17500.0,POINT (-83.05330005714447 39.987879999952376)
12313,17500.0,POINT (-83.04749485039531 39.98654798047799)
12314,22500.0,POINT (-83.04489438133884 39.99174851815953)
12315,22500.0,POINT (-83.05472914869212 39.9887601585103)
12316,22500.0,POINT (-83.04531417673445 39.98627308930242)
12317,22500.0,POINT (-83.04908590590975 39.98801272684175)
12318,22500.0,POINT (-83.05119547374619 39.99160806436035)
12319,22500.0,POINT (-83.04653990737195 39.989824043163935)
12320,22500.0,POINT (-83.04130634111819 39.992977316189375)
12321,27500.0,POINT (-83.04623907074763 39.98664255170051)
12322,27500.0,POINT (-83.04081178650722 39.986138758897)
12323,27500.0,POINT (-83.04670195530146 39.9871878927879)
12324,27500.0,POINT (-83.04198005543299 39.989901917237574)
12325,27500.0,POINT (-83.04977692487229 39.98582982486765)
12326,27500.0,POINT (-83.04089032603659 39.98624697532178)
12327,27500.0,POINT (-83.05381375331693 39.99092000461652)
12328,32500.0,POINT (-83.04746717193707 39.987647649159555)
12329,32500.0,POINT (-83.05275023578017 39.992003567811004)
12330,32500.0,POINT (-83.04543451100015 39.990925274679746)
12331,32500.0,POINT (-83.05300089127887 39.989737388872605)
12332,32500.0,POINT (-83.04209152968855 39.99185060177302)
12333,32500.0,POINT (-83.0462242030165 39.985208991430625)
12334,32500.0,POINT (-83.04301078869729 39.98725182736114)
12335,32500.0,POINT (-83.04674331523928 39.9851805164329)
12336,37500.0,POINT (-83.04485685863109 39.9884079592514)
12337,37500.0,POINT (-83.04306451284104 39.98605944219243)
12338,37500.0,POINT (-83.04210534355568 39.99153886561837)
12339,37500.0,POINT (-83.0473644848903 39.990863098671234)
12340,37500.0,POINT (-83.04677351633687 39.99213159114841)
12341,37500.0,POINT (-83.04169039461254 39.98566408385079)
12342,37500.0,POINT (-83.04760517818632 39.99236103394392)
12343,37500.0,POINT (-83.0492985598756 39.98709749606632)
12344,37500.0,POINT (-83.04726189632436 39.98979563686835)
12345,42500.0,POINT (-83.05359001433573 39.99229338633415)
12346,42500.0,POINT (-83.05201935952829 39.9876618350058)
12347,42500.0,POINT (-83.04364367879472 39.985891287874004)
12348,42500.0,POINT (-83.04618592269503 39.990260930934575)
12349,42500.0,POINT (-83.04216083582942 39.98625031686792)
12350,42500.0,POINT (-83.05033378941313 39.989528350805436)
12351,42500.0,POINT (-83.04035749711215 39.984966052572894)
12352,42500.0,POINT (-83.05432998392332 39.98933964613785)
12353,42500.0,POINT (-83.0480400585991 39.99201761878055)
12354,47500.0,POINT (-83.05368123822554 39.989526368683556)
12355,47500.0,POINT (-83.05068299940905 39.98608205280867)
12356,47500.0,POINT (-83.0400358158144 39.9848915110071)
12357,47500.0,POINT (-83.04753094755033 39.98696272391633)
12358,47500.0,POINT (-83.04216192482453 39.988770408438214)
12359,47500.0,POINT (-83.04237379712599 39.98683489878596)
12360,47500.0,POINT (-83.04356506620488 39.988590108150454)
12361,47500.0,POINT (-83.04080236192132 39.98630783841972)
12362,47500.0,POINT (-83.04417511187869 39.98582326455032)
12363,47500.0,POINT (-83.04512440462514 39.99272588775027)
12364,52500.0,POINT (-83.05176068209082 39.99087176577137)
12365,52500.0,POINT (-83.0517765024797 39.986910749179714)
12366,52500.0,POINT (-83.05038841281213 39.98540113640839)
12367,52500.0,POINT (-83.04634311822196 39.98665976051032)
12368,52500.0,POINT (-83.05459346680782 39.99045081845525)
12369,52500.0,POINT (-83.05310499730513 39.98667985330677)
12370,52500.0,POINT (-83.05049526378905 39.98649360430703)
12371,52500.0,POINT (-83.04253155150664 39.988574605457636)
12372,52500.0,POINT (-83.05433012530885 39.98930925883257)
12373,52500.0,POINT (-83.04761477758575 39.989079265467396)
12374,57500.0,POINT (-83.04783982047095 39.992239054760724)
12375,57500.0,POINT (-83.04252361579798 39.99318268611799)
12376,57500.0,POINT (-83.04450552928253 39.99269170749738)
12377,57500.0,POINT (-83.04983518927291 39.98736600273904)
12378,57500.0,POINT (-83.05170390426936 39.988681745865186)
12379,57500.0,POINT (-83.0463008663129 39.984692316304496)
12380,57500.0,POINT (-83.05392473315423 39.99108138884134)
12381,57500.0,POINT (-83.04483617665794 39.98794538283646)
12382,57500.0,POINT (-83.05296333263261 39.98762112791166)
12383,57500.0,POINT (-83.04740334216993 39.98756575480704)
12384,57500.0,POINT (-83.04511044034851 39.99254341578268)
12385,62500.0,POINT (-83.04605834840378 39.99327587271867)
12386,62500.0,POINT (-83.04416152567822 39.992300235648784)
12387,62500.0,POINT (-83.04680318362345 39.98644802655108)
12388,62500.0,POINT (-83.04461706863951 39.98852367837775)
12389,62500.0,POINT (-83.0435879700971 39.99136661862666)
12390,62500.0,POINT (-83.04314850436397 39.986158905952834)
12391,62500.0,POINT (-83.04441824580493 39.98824516489275)
12392,62500.0,POINT (-83.05300062891152 39.9882247205357)
12393,62500.0,POINT (-83.04394727509462 39.98713825740779)
12394,62500.0,POINT (-83.0454847526326 39.99310528156012)
12395,62500.0,POINT (-83.05038451573333 39.986528751099)
12396,67500.0,POINT (-83.04753342221659 39.993671787493454)
12397,67500.0,POINT (-83.04527816308274 39.99077572476312)
12398,67500.0,POINT (-83.04238820111769 39.984586910766204)
12399,67500.0,POINT (-83.04912638561277 39.98941118293655)
12400,67500.0,POINT (-83.04294313607969 39.98508928625303)
12401,67500.0,POINT (-83.0461236585792 39.98727690786)
12402,67500.0,POINT (-83.04772092342877 39.98999806047529)
12403,67500.0,POINT (-83.04751713656276 39.991192805986515)
12404,67500.0,POINT (-83.04730995521692 39.990958038844035)
12405,67500.0,POINT (-83.04783858720074 39.989872447551285)
12406,67500.0,POINT (-83.0527218964337 39.989210906514096)
12407,72500.0,POINT (-83.0539671067705 39.986619836470254)
12408,72500.0,POINT (-83.05480324171462 39.99118434203019)
12409,72500.0,POINT (-83.05213786415575 39.98718115586024)
12410,72500.0,POINT (-83.05332603678342 39.987697470669296)
12411,72500.0,POINT (-83.05266513040151 39.992335411112855)
12412,72500.0,POINT (-83.04258911777266 39.986645161842674)
12413,72500.0,POINT (-83.04882328347422 39.990542350319025)
12414,72500.0,POINT (-83.04879714505529 39.988038158807996)
12415,72500.0,POINT (-83.05278613113194 39.99075588692788)
12416,72500.0,POINT (-83.0495821870377 39.98600865467102)
12417,72500.0,POINT (-83.05360992461401 39.99119266537894)
12418,77500.0,POINT (-83.04686591403133 39.990379868158065)
12419,77500.0,POINT (-83.04842624792407 39.99209129080678)
12420,77500.0,POINT (-83.04378624065502 39.986017125625196)
12421,77500.0,POINT (-83.05100635599631 39.98641180553379)
12422,77500.0,POINT (-83.04147829153435 39.991948933078824)
12423,77500.0,POINT (-83.04188796728806 39.98523980938973)
12424,77500.0,POINT (-83.04646011609655 39.990847209005075)
12425,77500.0,POINT (-83.05528860665713 39.99214035656903)
12426,77500.0,POINT (-83.05215704840077 39.9863237810318)
12427,77500.0,POINT (-83.04201291604394 39.9858500422737)
12428,77500.0,POINT (-83.04672289913566 39.986414028527335)
12429,82500.0,POINT (-83.04216830036151 39.98835652349215)
12430,82500.0,POINT (-83.0433391700846 39.99375323935698)
12431,82500.0,POINT (-83.04416488647738 39.991352303725115)
12432,82500.0,POINT (-83.04335651299567 39.98885422995813)
12433,82500.0,POINT (-83.05053918080336 39.99098347222426)
12434,82500.0,POINT (-83.04841040370519 39.993898640563614)
12435,82500.0,POINT (-83.04866177733327 39.98861966957128)
12436,82500.0,POINT (-83.04712080272053 39.99377527448387)
12437,82500.0,POINT (-83.04546837339151 39.99119469783593)
12438,82500.0,POINT (-83.04146795330274 39.985936907754464)
12439,82500.0,POINT (-83.04786114747162 39.985246833064345)
12440,87500.0,POINT (-83.05419167058271 39.9880765684999)
12441,87500.0,POINT (-83.04408515726455 39.987477522221695)
12442,87500.0,POINT (-83.04638998636597 39.99205183953957)
12443,87500.0,POINT (-83.04685106191089 39.990372416457234)
12444,87500.0,POINT (-83.04140946877294 39.99184792862465)
12445,87500.0,POINT (-83.04150182969079 39.9914076564643)
12446,87500.0,POINT (-83.04889653197607 39.98838274264942)
12447,87500.0,POINT (-83.04599814221905 39.99235462389105)
12448,87500.0,POINT (-83.05079369944936 39.989190525521565)
12449,87500.0,POINT (-83.04803990706682 39.98515177508564)
12450,92500.0,POINT (-83.04285483360334 39.98723555237741)
12451,92500.0,POINT (-83.05438899817771 39.990161641093245)
12452,92500.0,POINT (-83.04222170491121 39.99033318774478)
12453,92500.0,POINT (-83.05409451687896 39.99150207513521)
12454,92500.0,POINT (-83.04276988553669 39.99028073729751)
12455,92500.0,POINT (-83.04810609394801 39.989340505878204)
12456,92500.0,POINT (-83.04242909630915 39.98908180801418)
12457,92500.0,POINT (-83.04738020004659 39.987935050069666)
12458,92500.0,POINT (-83.04435638167553 39.98955767699302)
12459,92500.0,POINT (-83.04273224356115 39.98502583121929)
12460,97500.0,POINT (-83.0493937914554 39.9907941426869)
12461,97500.0,POINT (-83.04544098186794 39.98510921163329)
12462,97500.0,POINT (-83.04896507449784 39.99102374184541)
12463,97500.0,POINT (-83.05060977820484 39.99226841748806)
12464,97500.0,POINT (-83.05266371855474 39.991394173437314)
12465,97500.0,POINT (-83.04162581173269 39.989096146616845)
12466,97500.0,POINT (-83.04322206322205 39.98961420737387)
12467,97500.0,POINT (-83.0437782198438 39.99282538056347)
12468,97500.0,POINT (-83.04603995976035 39.98571358344749)
12469,102500.0,POINT (-83.05039830690662 39.986859855987106)
12470,102500.0,POINT (-83.04215316860744 39.985872184598584)
12471,102500.0,POINT (-83.04770034410352 39.98517497720089)
12472,102500.0,POINT (-83.05114509271337 39.989080657597846)
12473,102500.0,POINT (-83.04124300753529 39.98589532174492)
12474,102500.0,POINT (-83.04657364690853 39.99003406469844)
12475,102500.0,POINT (-83.0468411116875 39.985743020411256)
12476,102500.0,POINT (-83.0474627009594 39.98605770530939)
12477,107500.0,POINT (-83.04736927506644 39.98939577710902)
12478,107500.0,POINT (-83.04717150595837 39.98755738031354)
12479,107500.0,POINT (-83.04328736902363 39.989136569483705)
12480,107500.0,POINT (-83.04253375210001 39.98640888047742)
12481,107500.0,POINT (-83.05010812319973 39.990430914606854)
12482,107500.0,POINT (-83.04813989065087 39.992634026287284)
12483,107500.0,POINT (-83.04532224102566 39.98733324366713)
12484,107500.0,POINT (-83.0497075781189 39.99108783659058)
12485,112500.0,POINT (-83.05421895301552 39.98918145712806)
12486,112500.0,POINT (-83.05371707843516 39.988000020096244)
12487,112500.0,POINT (-83.04801618709156 39.99154931958404)
12488,112500.0,POINT (-83.04293226092616 39.986594942431374)
12489,112500.0,POINT (-83.05030020678475 39.989639925451)
12490,112500.0,POINT (-83.04523132115145 39.9937683010019)
12491,112500.0,POINT (-83.04194087660372 39.989726754956)
12492,117500.0,POINT (-83.05413132437958 39.98880355783383)
12493,117500.0,POINT (-83.05093346594427 39.98739834072258)
12494,117500.0,POINT (-83.04661440872735 39.988289746585515)
12495,117500.0,POINT (-83.0415159821181 39.98580242976484)
12496,117500.0,POINT (-83.04769871873037 39.99223956510274)
12497,117500.0,POINT (-83.05512853693028 39.99207391257957)
12498,122500.0,POINT (-83.04443664533873 39.99346816476781)
12499,122500.0,POINT (-83.05369003293166 39.98602809854104)
12500,122500.0,POINT (-83.05247199146699 39.98607970083433)
12501,122500.0,POINT (-83.04720332524818 39.988219589313125)
12502,122500.0,POINT (-83.04789033414899 39.9895678376811)
12503,122500.0,POINT (-83.0413682090356 39.9862298304285)
12504,127500.0,POINT (-83.04947866346528 39.988602346257274)
12505,127500.0,POINT (-83.04426575760671 39.9919684381477)
12506,127500.0,POINT (-83.04202620494597 39.989357983385595)
12507,127500.0,POINT (-83.05303510825763 39.991664314018536)
12508,127500.0,POINT (-83.04666874477472 39.985643314834626)
12509,132500.0,POINT (-83.05510756714888 39.99004155291833)
12510,132500.0,POINT (-83.05278458455629 39.99126136574119)
12511,132500.0,POINT (-83.0472926309814 39.98573885650081)
12512,132500.0,POINT (-83.04743127947438 39.985298025448934)
12513,137500.0,POINT (-83.04777946900568 39.98984792396515)
12514,137500.0,POINT (-83.04615336989184 39.98953708319033)
12515,137500.0,POINT (-83.04976086739997 39.989467824301414)
12516,142500.0,POINT (-83.05011679989394 39.992374219755824)
12517,142500.0,POINT (-83.04472703699099 39.98675459359772)
12518,142500.0,POINT (-83.05279410841888 39.986675383306036)
12519,147500.0,POINT (-83.05324991674198 39.98758634247036)
12520,147500.0,POINT (-83.04742525732516 39.9882494635422)
12521,152500.0,POINT (-83.0439316116218 39.990692233715436)
12522,152500.0,POINT (-83.04776141222534 39.98551185351004)
12523,157500.0,POINT (-83.04250125706454 39.98690642109429)
12524,162500.0,POINT (-83.0422402653587 39.99098555449386)
12525,167500.0,POINT (-83.04193470701034 39.98748777093864)
12526,37500.0,POINT (-83.13750804700366 40.12733883294451)
12527,42500.0,POINT (-83.12503909046667 40.12091948631309)
12528,47500.0,POINT (-83.12925949133212 40.13813217447414)
12529,52500.0,POINT (-83.14509018821842 40.13883885174936)
