id,latitude,longitude,polygon,income
2027,4859585.95683934,-9242058.524768122,"POLYGON ((-9242048.524768122 4859595.95683934, -9242068.524768122 4859595.95683934, -9242068.524768122 4859575.95683934, -9242048.524768122 4859575.95683934, -9242048.524768122 4859595.95683934))",50k to 60k
2028,4859257.515519624,-9242369.610575633,"POLYGON ((-9242359.610575633 4859267.515519624, -9242379.610575633 4859267.515519624, -9242379.610575633 4859247.515519624, -9242359.610575633 4859247.515519624, -9242359.610575633 4859267.515519624))",50k to 60k
2029,4859641.179245848,-9242185.873379637,"POLYGON ((-9242175.873379637 4859651.179245848, -9242195.873379637 4859651.179245848, -9242195.873379637 4859631.179245848, -9242175.873379637 4859631.179245848, -9242175.873379637 4859651.179245848))",100k to 125k
2030,4859131.152620048,-9241778.889668226,"POLYGON ((-9241768.889668226 4859141.152620048, -9241788.889668226 4859141.152620048, -9241788.889668226 4859121.152620048, -9241768.889668226 4859121.152620048, -9241768.889668226 4859141.152620048))",35k to 40k
2031,4859635.420450828,-9241998.366548676,"POLYGON ((-9241988.366548676 4859645.420450828, -9242008.366548676 4859645.420450828, -9242008.366548676 4859625.420450828, -9241988.366548676 4859625.420450828, -9241988.366548676 4859645.420450828))",50k to 60k
2032,4859774.581279185,-9241936.703221077,"POLYGON ((-9241926.703221077 4859784.581279185, -9241946.703221077 4859784.581279185, -9241946.703221077 4859764.581279185, -9241926.703221077 4859764.581279185, -9241926.703221077 4859784.581279185))",35k to 40k
2033,4859192.913434919,-9241688.695842914,"POLYGON ((-9241678.695842914 4859202.913434919, -9241698.695842914 4859202.913434919, -9241698.695842914 4859182.913434919, -9241678.695842914 4859182.913434919, -9241678.695842914 4859202.913434919))",20k to 25k
2034,4858961.375578147,-9242029.668666888,"POLYGON ((-9242019.668666888 4858971.375578147, -9242039.668666888 4858971.375578147, -9242039.668666888 4858951.375578147, -9242019.668666888 4858951.375578147, -9242019.668666888 4858971.375578147))",50k to 60k
2035,4858930.674999103,-9241702.112716295,"POLYGON ((-9241692.112716295 4858940.674999103, -9241712.112716295 4858940.674999103, -9241712.112716295 4858920.674999103, -9241692.112716295 4858920.674999103, -9241692.112716295 4858940.674999103))",under 10k
2036,4859476.7503460245,-9242038.176491437,"POLYGON ((-9242028.176491437 4859486.7503460245, -9242048.176491437 4859486.7503460245, -9242048.176491437 4859466.7503460245, -9242028.176491437 4859466.7503460245, -9242028.176491437 4859486.7503460245))",35k to 40k
2037,4859890.383566127,-9242260.126826353,"POLYGON ((-9242250.126826353 4859900.383566127, -9242270.126826353 4859900.383566127, -9242270.126826353 4859880.383566127, -9242250.126826353 4859880.383566127, -9242250.126826353 4859900.383566127))",35k to 40k
2038,4859164.603513825,-9241701.833750933,"POLYGON ((-9241691.833750933 4859174.603513825, -9241711.833750933 4859174.603513825, -9241711.833750933 4859154.603513825, -9241691.833750933 4859154.603513825, -9241691.833750933 4859174.603513825))",under 10k
2039,4859706.47822064,-9241697.043732343,"POLYGON ((-9241687.043732343 4859716.478220641, -9241707.043732343 4859716.478220641, -9241707.043732343 4859696.478220641, -9241687.043732343 4859696.478220641, -9241687.043732343 4859716.478220641))",150k to 200k
2040,4858678.345325507,-9242231.419624109,"POLYGON ((-9242221.41962411 4858688.345325507, -9242241.41962411 4858688.345325507, -9242241.41962411 4858668.345325507, -9242221.41962411 4858668.345325507, -9242221.41962411 4858688.345325507))",100k to 125k
2041,4859205.777043578,-9242322.583993686,"POLYGON ((-9242312.583993686 4859215.777043578, -9242332.583993686 4859215.777043578, -9242332.583993686 4859195.777043578, -9242312.583993686 4859195.777043578, -9242312.583993686 4859215.777043578))",150k to 200k
2042,4859323.372803275,-9241908.079025585,"POLYGON ((-9241898.079025585 4859333.372803275, -9241918.079025585 4859333.372803275, -9241918.079025585 4859313.372803275, -9241898.079025585 4859313.372803275, -9241898.079025585 4859333.372803275))",10k to 15k
2043,4859618.129081082,-9241862.572081763,"POLYGON ((-9241852.572081763 4859628.129081082, -9241872.572081763 4859628.129081082, -9241872.572081763 4859608.129081082, -9241852.572081763 4859608.129081082, -9241852.572081763 4859628.129081082))",25k to 30k
2044,4859740.780152183,-9242266.360067463,"POLYGON ((-9242256.360067463 4859750.780152183, -9242276.360067463 4859750.780152183, -9242276.360067463 4859730.780152183, -9242256.360067463 4859730.780152183, -9242256.360067463 4859750.780152183))",25k to 30k
2045,4859905.313050989,-9241570.118030917,"POLYGON ((-9241560.118030917 4859915.313050989, -9241580.118030917 4859915.313050989, -9241580.118030917 4859895.313050989, -9241560.118030917 4859895.313050989, -9241560.118030917 4859915.313050989))",100k to 125k
2046,4859319.004133408,-9242383.653571738,"POLYGON ((-9242373.653571738 4859329.004133408, -9242393.653571738 4859329.004133408, -9242393.653571738 4859309.004133408, -9242373.653571738 4859309.004133408, -9242373.653571738 4859329.004133408))",10k to 15k
2047,4859055.400596531,-9242211.763744734,"POLYGON ((-9242201.763744734 4859065.400596531, -9242221.763744734 4859065.400596531, -9242221.763744734 4859045.400596531, -9242201.763744734 4859045.400596531, -9242201.763744734 4859065.400596531))",35k to 40k
2048,4859078.351614881,-9241733.183206126,"POLYGON ((-9241723.183206126 4859088.351614881, -9241743.183206126 4859088.351614881, -9241743.183206126 4859068.351614881, -9241723.183206126 4859068.351614881, -9241723.183206126 4859088.351614881))",100k to 125k
2049,4859115.980176451,-9241980.606701164,"POLYGON ((-9241970.606701164 4859125.98017645, -9241990.606701164 4859125.98017645, -9241990.606701164 4859105.98017645, -9241970.606701164 4859105.98017645, -9241970.606701164 4859125.98017645))",35k to 40k
2050,4859466.0233283825,-9242335.8527962,"POLYGON ((-9242325.8527962 4859476.0233283825, -9242345.8527962 4859476.0233283825, -9242345.8527962 4859456.0233283825, -9242325.8527962 4859456.0233283825, -9242325.8527962 4859476.0233283825))",125k to 150k
2051,4858883.179129684,-9241938.707574833,"POLYGON ((-9241928.707574833 4858893.179129685, -9241948.707574833 4858893.179129685, -9241948.707574833 4858873.179129685, -9241928.707574833 4858873.179129685, -9241928.707574833 4858893.179129685))",100k to 125k
2052,4859525.502948819,-9241882.965030279,"POLYGON ((-9241872.965030279 4859535.502948819, -9241892.965030279 4859535.502948819, -9241892.965030279 4859515.502948819, -9241872.965030279 4859515.502948819, -9241872.965030279 4859535.502948819))",20k to 25k
2053,4859264.110215205,-9241576.984510474,"POLYGON ((-9241566.984510474 4859274.110215205, -9241586.984510474 4859274.110215205, -9241586.984510474 4859254.110215205, -9241566.984510474 4859254.110215205, -9241566.984510474 4859274.110215205))",under 10k
2054,4859967.228284964,-9241694.814790392,"POLYGON ((-9241684.814790394 4859977.228284965, -9241704.814790394 4859977.228284965, -9241704.814790394 4859957.228284965, -9241684.814790394 4859957.228284965, -9241684.814790394 4859977.228284965))",30k to 35k
2055,4858874.658823362,-9241421.333332475,"POLYGON ((-9241411.333332475 4858884.658823362, -9241431.333332475 4858884.658823362, -9241431.333332475 4858864.658823362, -9241411.333332475 4858864.658823362, -9241411.333332475 4858884.658823362))",35k to 40k
2056,4859444.8499435615,-9241688.686265107,"POLYGON ((-9241678.686265107 4859454.8499435615, -9241698.686265107 4859454.8499435615, -9241698.686265107 4859434.8499435615, -9241678.686265107 4859434.8499435615, -9241678.686265107 4859454.8499435615))",under 10k
2057,4859502.918461928,-9242204.528760094,"POLYGON ((-9242194.528760092 4859512.918461928, -9242214.528760092 4859512.918461928, -9242214.528760092 4859492.918461928, -9242194.528760092 4859492.918461928, -9242194.528760092 4859512.918461928))",35k to 40k
2058,4859664.371361973,-9241973.998671092,"POLYGON ((-9241963.998671092 4859674.371361973, -9241983.998671092 4859674.371361973, -9241983.998671092 4859654.371361973, -9241963.998671092 4859654.371361973, -9241963.998671092 4859674.371361973))",35k to 40k
2059,4859668.985499933,-9241583.852377327,"POLYGON ((-9241573.852377327 4859678.985499933, -9241593.852377327 4859678.985499933, -9241593.852377327 4859658.985499933, -9241573.852377327 4859658.985499933, -9241573.852377327 4859678.985499933))",75k to 100k
2060,4860041.247734599,-9241991.148792833,"POLYGON ((-9241981.148792833 4860051.247734599, -9242001.148792833 4860051.247734599, -9242001.148792833 4860031.247734599, -9241981.148792833 4860031.247734599, -9241981.148792833 4860051.247734599))",50k to 60k
2061,4858804.632119028,-9242284.025938798,"POLYGON ((-9242274.025938798 4858814.632119028, -9242294.025938798 4858814.632119028, -9242294.025938798 4858794.632119028, -9242274.025938798 4858794.632119028, -9242274.025938798 4858814.632119028))",35k to 40k
2062,4859856.860786765,-9241973.347948547,"POLYGON ((-9241963.347948547 4859866.860786766, -9241983.347948547 4859866.860786766, -9241983.347948547 4859846.860786766, -9241963.347948547 4859846.860786766, -9241963.347948547 4859866.860786766))",100k to 125k
2063,4859817.695465155,-9241906.645414786,"POLYGON ((-9241896.645414786 4859827.695465155, -9241916.645414786 4859827.695465155, -9241916.645414786 4859807.695465155, -9241896.645414786 4859807.695465155, -9241896.645414786 4859827.695465155))",150k to 200k
2064,4859362.4638900235,-9241707.247839037,"POLYGON ((-9241697.247839037 4859372.4638900235, -9241717.247839037 4859372.4638900235, -9241717.247839037 4859352.4638900235, -9241697.247839037 4859352.4638900235, -9241697.247839037 4859372.4638900235))",35k to 40k
2065,4860119.356558675,-9241672.833328223,"POLYGON ((-9241662.833328223 4860129.356558675, -9241682.833328223 4860129.356558675, -9241682.833328223 4860109.356558675, -9241662.833328223 4860109.356558675, -9241662.833328223 4860129.356558675))",75k to 100k
2066,4859155.746745749,-9241912.863473115,"POLYGON ((-9241902.863473115 4859165.746745749, -9241922.863473115 4859165.746745749, -9241922.863473115 4859145.746745749, -9241902.863473115 4859145.746745749, -9241902.863473115 4859165.746745749))",35k to 40k
2067,4858901.175139954,-9242172.014196409,"POLYGON ((-9242162.014196409 4858911.175139954, -9242182.014196409 4858911.175139954, -9242182.014196409 4858891.175139954, -9242162.014196409 4858891.175139954, -9242162.014196409 4858911.175139954))",125k to 150k
2068,4859942.825585454,-9241570.418406602,"POLYGON ((-9241560.418406602 4859952.825585454, -9241580.418406602 4859952.825585454, -9241580.418406602 4859932.825585454, -9241560.418406602 4859932.825585454, -9241560.418406602 4859952.825585454))",50k to 60k
2069,4859843.755099213,-9242051.879016872,"POLYGON ((-9242041.879016872 4859853.755099214, -9242061.879016872 4859853.755099214, -9242061.879016872 4859833.755099214, -9242041.879016872 4859833.755099214, -9242041.879016872 4859853.755099214))",150k to 200k
2070,4859513.051747577,-9242314.482064769,"POLYGON ((-9242304.482064769 4859523.051747577, -9242324.482064769 4859523.051747577, -9242324.482064769 4859503.051747577, -9242304.482064769 4859503.051747577, -9242304.482064769 4859523.051747577))",50k to 60k
2071,4857463.07552795,-9241832.918601025,"POLYGON ((-9241832.918521024 4857463.07562795, -9241832.918681026 4857463.07562795, -9241832.918681026 4857463.07542795, -9241832.918521024 4857463.07542795, -9241832.918521024 4857463.07562795))",15k to 20k
2072,4857407.7584966095,-9241352.361351918,"POLYGON ((-9241342.361351917 4857417.7584966095, -9241362.361351917 4857417.7584966095, -9241362.361351917 4857397.7584966095, -9241342.361351917 4857397.7584966095, -9241342.361351917 4857417.7584966095))",10k to 15k
2073,4857657.99399224,-9242750.69058784,"POLYGON ((-9242740.69058784 4857667.993992239, -9242760.69058784 4857667.993992239, -9242760.69058784 4857647.993992239, -9242740.69058784 4857647.993992239, -9242740.69058784 4857667.993992239))",15k to 20k
2074,4857706.111267915,-9243225.334869672,"POLYGON ((-9243215.334869673 4857716.111267915, -9243235.334869673 4857716.111267915, -9243235.334869673 4857696.111267915, -9243215.334869673 4857696.111267915, -9243215.334869673 4857716.111267915))",10k to 15k
2075,4857366.300372636,-9242569.794005971,"POLYGON ((-9242559.794005971 4857376.300372637, -9242579.794005971 4857376.300372637, -9242579.794005971 4857356.300372637, -9242559.794005971 4857356.300372637, -9242559.794005971 4857376.300372637))",60k to 75k
2076,4857054.492243037,-9239762.729646707,"POLYGON ((-9239752.729646707 4857064.492243037, -9239772.729646707 4857064.492243037, -9239772.729646707 4857044.492243037, -9239752.729646707 4857044.492243037, -9239752.729646707 4857064.492243037))",20k to 25k
2077,4857082.730506176,-9242555.077796979,"POLYGON ((-9242545.077796979 4857092.730506176, -9242565.077796979 4857092.730506176, -9242565.077796979 4857072.730506176, -9242545.077796979 4857072.730506176, -9242545.077796979 4857092.730506176))",20k to 25k
2078,4858212.235710842,-9240992.916191217,"POLYGON ((-9240982.916191217 4858222.235710842, -9241002.916191217 4858222.235710842, -9241002.916191217 4858202.235710842, -9240982.916191217 4858202.235710842, -9240982.916191217 4858222.235710842))",75k to 100k
2079,4858645.883598587,-9241046.433836766,"POLYGON ((-9241036.433836766 4858655.883598587, -9241056.433836766 4858655.883598587, -9241056.433836766 4858635.883598587, -9241036.433836766 4858635.883598587, -9241036.433836766 4858655.883598587))",30k to 35k
2080,4856994.160283354,-9242296.033245329,"POLYGON ((-9242286.033245329 4857004.160283354, -9242306.033245329 4857004.160283354, -9242306.033245329 4856984.160283354, -9242286.033245329 4856984.160283354, -9242286.033245329 4857004.160283354))",20k to 25k
2081,4857159.678423023,-9243204.14780901,"POLYGON ((-9243194.147809008 4857169.678423022, -9243214.147809008 4857169.678423022, -9243214.147809008 4857149.678423022, -9243194.147809008 4857149.678423022, -9243194.147809008 4857169.678423022))",60k to 75k
2082,4858523.152169442,-9242300.050512163,"POLYGON ((-9242290.050512163 4858533.152169443, -9242310.050512163 4858533.152169443, -9242310.050512163 4858513.152169443, -9242290.050512163 4858513.152169443, -9242290.050512163 4858533.152169443))",under 10k
2083,4857580.114896483,-9243438.202987812,"POLYGON ((-9243428.202987812 4857590.114896483, -9243448.202987812 4857590.114896483, -9243448.202987812 4857570.114896483, -9243428.202987812 4857570.114896483, -9243428.202987812 4857590.114896483))",60k to 75k
2084,4856135.877292972,-9243461.418332076,"POLYGON ((-9243451.418332074 4856145.877292972, -9243471.418332074 4856145.877292972, -9243471.418332074 4856125.877292972, -9243451.418332074 4856125.877292972, -9243451.418332074 4856145.877292972))",75k to 100k
2085,4857018.496281094,-9240033.076072332,"POLYGON ((-9240023.076072333 4857028.496281094, -9240043.076072333 4857028.496281094, -9240043.076072333 4857008.496281094, -9240023.076072333 4857008.496281094, -9240023.076072333 4857028.496281094))",30k to 35k
2086,4857121.227024414,-9241006.465403397,"POLYGON ((-9240996.465403397 4857131.227024414, -9241016.465403397 4857131.227024414, -9241016.465403397 4857111.227024414, -9240996.465403397 4857111.227024414, -9240996.465403397 4857131.227024414))",10k to 15k
2087,4857358.95826788,-9242143.001949076,"POLYGON ((-9242133.001949074 4857368.958267881, -9242153.001949074 4857368.958267881, -9242153.001949074 4857348.958267881, -9242133.001949074 4857348.958267881, -9242133.001949074 4857368.958267881))",15k to 20k
2088,4858092.865849269,-9243120.820362784,"POLYGON ((-9243110.820362784 4858102.865849269, -9243130.820362784 4858102.865849269, -9243130.820362784 4858082.865849269, -9243110.820362784 4858082.865849269, -9243110.820362784 4858102.865849269))",under 10k
